Trial,Strategy,PF,WR,Sharpe,Score,Params
419,CAPITULATION,25.21,58.8,0.438,79.948,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.019924420665954692, 'b_upper': 0.9001906518945006, 'b_trigger_l': 0.17556125278533882, 'b_trigger_s': 0.8880180494067527, 'vol_mult': 2.9674968751077144, 'atr_mult': 2.4907129465530367, 'sl_atr': 3.4, 'tp_atr': 2.8, 'max_bars_hold': 95}"
420,CAPITULATION,130.35,57.17,-0.053,394.714,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.019444482016906288, 'b_upper': 0.902166322258048, 'b_trigger_l': 0.17507836906916452, 'b_trigger_s': 0.8923532768635665, 'vol_mult': 2.942459232004251, 'atr_mult': 2.5657333220463965, 'sl_atr': 2.9, 'tp_atr': 2.6, 'max_bars_hold': 96}"
422,CAPITULATION,135.88,54.27,-0.262,417.805,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.019085448323084665, 'b_upper': 0.9028404218988558, 'b_trigger_l': 0.17624009099700255, 'b_trigger_s': 0.8783421227029415, 'vol_mult': 2.9192206834134513, 'atr_mult': 2.55283001930566, 'sl_atr': 2.8, 'tp_atr': 2.7, 'max_bars_hold': 97}"
423,CAPITULATION,25.12,54.52,0.224,79.036,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.019071020750010097, 'b_upper': 0.9019534628541225, 'b_trigger_l': 0.17566550266902123, 'b_trigger_s': 0.8777795889034928, 'vol_mult': 2.9424736568869765, 'atr_mult': 2.410237340940887, 'sl_atr': 2.8, 'tp_atr': 2.6, 'max_bars_hold': 95}"
424,CAPITULATION,9.5,56.97,0.069,32.266,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01904697847211611, 'b_upper': 0.9028406495271356, 'b_trigger_l': 0.17453689231614347, 'b_trigger_s': 0.8833858830606125, 'vol_mult': 2.9105675277228507, 'atr_mult': 2.548764012131589, 'sl_atr': 3.0, 'tp_atr': 2.7, 'max_bars_hold': 98}"
425,CAPITULATION,171.97,53.89,0.587,519.886,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01990843823285365, 'b_upper': 0.9002259133020678, 'b_trigger_l': 0.1775894493671985, 'b_trigger_s': 0.8903005348501606, 'vol_mult': 2.9190829699851983, 'atr_mult': 2.4738297649075354, 'sl_atr': 2.7, 'tp_atr': 2.8, 'max_bars_hold': 96}"
426,CAPITULATION,49.4,54.97,0.699,152.396,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01993267892226019, 'b_upper': 0.9005822942480345, 'b_trigger_l': 0.1773309623936241, 'b_trigger_s': 0.887082968984052, 'vol_mult': 2.944926155905429, 'atr_mult': 2.4932614746037403, 'sl_atr': 2.6, 'tp_atr': 2.9, 'max_bars_hold': 94}"
427,CAPITULATION,9.93,55.73,0.118,33.481,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.018168096913496544, 'b_upper': 0.903359493439695, 'b_trigger_l': 0.17849796232242407, 'b_trigger_s': 0.8903003776604054, 'vol_mult': 2.902380218301335, 'atr_mult': 2.596972027807001, 'sl_atr': 2.6, 'tp_atr': 2.8, 'max_bars_hold': 98}"
429,CAPITULATION,11.25,51.61,0.146,37.057,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01763649485456244, 'b_upper': 0.9038247091246527, 'b_trigger_l': 0.17663638411968294, 'b_trigger_s': 0.876091547720792, 'vol_mult': 2.890432492406464, 'atr_mult': 2.4450595783261466, 'sl_atr': 2.8, 'tp_atr': 2.7, 'max_bars_hold': 98}"
430,CAPITULATION,25.56,62.38,0.426,81.344,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02005593659639662, 'b_upper': 0.9003802625868363, 'b_trigger_l': 0.17418997736736197, 'b_trigger_s': 0.8823482918394377, 'vol_mult': 2.959512702859528, 'atr_mult': 2.6246494111588152, 'sl_atr': 2.9, 'tp_atr': 2.5, 'max_bars_hold': 95}"
431,CAPITULATION,42.37,57.04,0.634,131.448,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.016708361023539835, 'b_upper': 0.9002664435421377, 'b_trigger_l': 0.17713546256271945, 'b_trigger_s': 0.8863386140152568, 'vol_mult': 2.8878435681751973, 'atr_mult': 2.6124518917762956, 'sl_atr': 2.7, 'tp_atr': 3.0, 'max_bars_hold': 94}"
432,CAPITULATION,11.66,54.02,0.409,38.791,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.023963281191867823, 'b_upper': 0.9038694915200074, 'b_trigger_l': 0.17078958936502522, 'b_trigger_s': 0.9011489378179153, 'vol_mult': 2.927440726494545, 'atr_mult': 2.507149199963106, 'sl_atr': 3.8, 'tp_atr': 2.8, 'max_bars_hold': 99}"
433,CAPITULATION,135.6,56.94,-0.072,410.422,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.020448620791884684, 'b_upper': 0.9017830498854654, 'b_trigger_l': 0.1794307656034867, 'b_trigger_s': 0.8920651631544739, 'vol_mult': 2.8561611091015244, 'atr_mult': 2.564956825797256, 'sl_atr': 3.0, 'tp_atr': 2.7, 'max_bars_hold': 96}"
434,CAPITULATION,152.64,56.56,-0.047,461.529,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.0193115929025137, 'b_upper': 0.9000554806450448, 'b_trigger_l': 0.18047983987362376, 'b_trigger_s': 0.8774737726322137, 'vol_mult': 2.8646858306552883, 'atr_mult': 2.5593730146605216, 'sl_atr': 3.0, 'tp_atr': 3.0, 'max_bars_hold': 97}"
435,CAPITULATION,15.91,54.26,0.441,51.597,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.015450165979969364, 'b_upper': 0.9000337054622456, 'b_trigger_l': 0.1789817348145517, 'b_trigger_s': 0.8762417795199055, 'vol_mult': 2.849935071984124, 'atr_mult': 2.4661404249350705, 'sl_atr': 3.0, 'tp_atr': 3.0, 'max_bars_hold': 100}"
437,CAPITULATION,95.1,60.53,0.212,289.565,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.017907251999954642, 'b_upper': 0.9044448726710237, 'b_trigger_l': 0.1808455062300464, 'b_trigger_s': 0.884008553899538, 'vol_mult': 2.8659278627269007, 'atr_mult': 2.698347170873948, 'sl_atr': 3.7, 'tp_atr': 3.1, 'max_bars_hold': 97}"
438,CAPITULATION,34.34,62.88,0.491,107.799,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.020862287653428187, 'b_upper': 0.9000616494116328, 'b_trigger_l': 0.1794148338896431, 'b_trigger_s': 0.8799558600081728, 'vol_mult': 2.8451508871184195, 'atr_mult': 2.6577851480286743, 'sl_atr': 3.3, 'tp_atr': 3.0, 'max_bars_hold': 94}"
439,CAPITULATION,7.63,60.75,-0.037,26.928,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.015322698114174724, 'b_upper': 0.9066483976043558, 'b_trigger_l': 0.17812035128368664, 'b_trigger_s': 0.8720704457920779, 'vol_mult': 2.8680008510441697, 'atr_mult': 2.671186631092168, 'sl_atr': 2.7, 'tp_atr': 2.7, 'max_bars_hold': 99}"
440,CAPITULATION,167.58,57.13,88.288,594.741,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01795553875508613, 'b_upper': 0.9032358205840902, 'b_trigger_l': 0.18189284335619577, 'b_trigger_s': 0.8797857915907842, 'vol_mult': 2.8353534295585368, 'atr_mult': 2.5943942660639654, 'sl_atr': 4.0, 'tp_atr': 2.8, 'max_bars_hold': 97}"
441,CAPITULATION,12.22,58.42,-0.133,40.369,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.017629324773274592, 'b_upper': 0.9036953570107016, 'b_trigger_l': 0.1818654169014921, 'b_trigger_s': 0.8790066941512837, 'vol_mult': 2.8840046081705224, 'atr_mult': 2.606218913447233, 'sl_atr': 3.8, 'tp_atr': 2.8, 'max_bars_hold': 100}"
442,CAPITULATION,1.3,53.59,102.988,110.247,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.014640275498006786, 'b_upper': 0.9054623228953456, 'b_trigger_l': 0.17677894826617763, 'b_trigger_s': 0.8765486123250741, 'vol_mult': 2.83539416178557, 'atr_mult': 2.6480598611709527, 'sl_atr': 4.1, 'tp_atr': 3.2, 'max_bars_hold': 97}"
443,CAPITULATION,6.83,61.16,95.927,120.533,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.016827555545469164, 'b_upper': 0.9034830059131733, 'b_trigger_l': 0.18137025372260956, 'b_trigger_s': 0.8820482569102248, 'vol_mult': 2.8293672297689114, 'atr_mult': 2.7156156409745558, 'sl_atr': 3.5, 'tp_atr': 3.0, 'max_bars_hold': 98}"
444,CAPITULATION,23.26,62.8,88.698,184.758,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.018790292100558298, 'b_upper': 0.906889747200172, 'b_trigger_l': 0.18141184157497098, 'b_trigger_s': 0.873618142273612, 'vol_mult': 2.8311448788356093, 'atr_mult': 2.743037570782119, 'sl_atr': 3.6, 'tp_atr': 2.8, 'max_bars_hold': 94}"
445,CAPITULATION,62.84,57.58,0.476,192.754,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.021843578478497848, 'b_upper': 0.9018548118928024, 'b_trigger_l': 0.17690785445204124, 'b_trigger_s': 0.8846678935581871, 'vol_mult': 2.899196896405391, 'atr_mult': 2.791540388363474, 'sl_atr': 3.9, 'tp_atr': 3.1, 'max_bars_hold': 97}"
446,CAPITULATION,40.22,59.29,0.369,124.958,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.016096322324080134, 'b_upper': 0.9048168470479483, 'b_trigger_l': 0.17306629406682442, 'b_trigger_s': 0.8788215625034447, 'vol_mult': 2.8750684431454423, 'atr_mult': 2.61745758119306, 'sl_atr': 4.0, 'tp_atr': 2.9, 'max_bars_hold': 94}"
448,CAPITULATION,25.71,68.45,77.846,159.821,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01919215357327569, 'b_upper': 0.9019926449160989, 'b_trigger_l': 0.18256663339512463, 'b_trigger_s': 0.8708437695346939, 'vol_mult': 2.8260898982251548, 'atr_mult': 2.767405222261452, 'sl_atr': 3.7, 'tp_atr': 2.5, 'max_bars_hold': 93}"
449,CAPITULATION,140.67,56.39,0.14,425.789,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02588247534740804, 'b_upper': 0.9000355924704143, 'b_trigger_l': 0.16826731473911577, 'b_trigger_s': 0.8886212191217882, 'vol_mult': 2.9240774219976005, 'atr_mult': 2.555383043294335, 'sl_atr': 3.4, 'tp_atr': 2.8, 'max_bars_hold': 96}"
450,CAPITULATION,25.16,57.36,-0.045,79.171,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.0294812577978746, 'b_upper': 0.9000025276626282, 'b_trigger_l': 0.16925856966706704, 'b_trigger_s': 0.8756603909231718, 'vol_mult': 2.9699348069187996, 'atr_mult': 2.5041705573523507, 'sl_atr': 3.5, 'tp_atr': 2.9, 'max_bars_hold': 95}"
451,CAPITULATION,1.44,55.31,0.348,8.199,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02653682685674738, 'b_upper': 0.9038257584718503, 'b_trigger_l': 0.1792051048201259, 'b_trigger_s': 0.8887113756010966, 'vol_mult': 2.931060684693133, 'atr_mult': 2.5515322260471613, 'sl_atr': 3.7, 'tp_atr': 3.2, 'max_bars_hold': 96}"
453,CAPITULATION,18.38,54.56,96.212,154.808,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02559648734857505, 'b_upper': 0.9000080657201376, 'b_trigger_l': 0.16683645483221912, 'b_trigger_s': 0.8819458338603285, 'vol_mult': 2.811150573967246, 'atr_mult': 2.422518167063426, 'sl_atr': 3.6, 'tp_atr': 3.0, 'max_bars_hold': 100}"
454,CAPITULATION,25.84,73.25,0.136,82.981,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.013724563706188799, 'b_upper': 0.9067309862794258, 'b_trigger_l': 0.18305037146840444, 'b_trigger_s': 0.8695975143243224, 'vol_mult': 2.9934373495538984, 'atr_mult': 2.6936983001473456, 'sl_atr': 3.3, 'tp_atr': 2.2, 'max_bars_hold': 98}"
455,CAPITULATION,25.59,64.13,0.409,81.592,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.024163776270954094, 'b_upper': 0.902049094410261, 'b_trigger_l': 0.1765180195562451, 'b_trigger_s': 0.8854693458019814, 'vol_mult': 2.9109666380286283, 'atr_mult': 2.783921854534969, 'sl_atr': 3.5, 'tp_atr': 2.8, 'max_bars_hold': 95}"
456,CAPITULATION,67.22,58.23,-0.054,205.429,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.017210311853668284, 'b_upper': 0.9053005647620228, 'b_trigger_l': 0.18001919545940548, 'b_trigger_s': 0.8770284291250746, 'vol_mult': 2.8497100725739797, 'atr_mult': 2.716203996888627, 'sl_atr': 2.8, 'tp_atr': 3.3, 'max_bars_hold': 97}"
457,CAPITULATION,0.97,54.27,22.882,29.219,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.014917393394185031, 'b_upper': 0.9016972811323599, 'b_trigger_l': 0.18331958950715518, 'b_trigger_s': 0.8878397939409577, 'vol_mult': 1.9623246557875293, 'atr_mult': 2.477762327501981, 'sl_atr': 3.8, 'tp_atr': 2.9, 'max_bars_hold': 95}"
459,CAPITULATION,1.52,57.12,20.175,28.447,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.022384361069968543, 'b_upper': 0.9037156943375567, 'b_trigger_l': 0.1375235287131486, 'b_trigger_s': 0.8794893263180884, 'vol_mult': 1.7221096740220003, 'atr_mult': 2.8150425309843903, 'sl_atr': 3.4, 'tp_atr': 2.6, 'max_bars_hold': 98}"
460,CAPITULATION,102.51,58.03,110.462,421.795,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.028220002722808415, 'b_upper': 0.9071403109411998, 'b_trigger_l': 0.17745521335616313, 'b_trigger_s': 0.8723948310670737, 'vol_mult': 2.808508146885307, 'atr_mult': 2.7666453629468437, 'sl_atr': 4.1, 'tp_atr': 3.4, 'max_bars_hold': 96}"
461,CAPITULATION,25.86,63.09,0.427,82.316,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02829110582896622, 'b_upper': 0.9078492397302332, 'b_trigger_l': 0.17237948499963315, 'b_trigger_s': 0.8650230467666907, 'vol_mult': 2.865116598367738, 'atr_mult': 2.75697235561345, 'sl_atr': 4.0, 'tp_atr': 3.4, 'max_bars_hold': 95}"
462,CAPITULATION,25.93,68.76,114.346,197.012,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.018516739791837322, 'b_upper': 0.9061978829286876, 'b_trigger_l': 0.18135525481124307, 'b_trigger_s': 0.8733157864528971, 'vol_mult': 2.799529186982205, 'atr_mult': 2.812331261269768, 'sl_atr': 4.2, 'tp_atr': 3.5, 'max_bars_hold': 93}"
463,CAPITULATION,6.72,59.96,0.558,24.714,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.013898891125034217, 'b_upper': 0.9001292033890219, 'b_trigger_l': 0.17563209495741142, 'b_trigger_s': 0.8677723742594285, 'vol_mult': 2.9337479385789424, 'atr_mult': 2.764468515654665, 'sl_atr': 3.9, 'tp_atr': 3.2, 'max_bars_hold': 100}"
464,CAPITULATION,1.57,46.13,0.302,7.625,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01640618638332764, 'b_upper': 0.9044691877303107, 'b_trigger_l': 0.1619622633500685, 'b_trigger_s': 0.8621983632588609, 'vol_mult': 2.842408481313485, 'atr_mult': 2.5242860222424577, 'sl_atr': 2.7, 'tp_atr': 3.4, 'max_bars_hold': 96}"
465,CAPITULATION,5.48,56.67,0.322,42.429,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.020906347386301344, 'b_upper': 0.9073630001419958, 'b_trigger_l': 0.17000367636214364, 'b_trigger_s': 0.8713142821917599, 'vol_mult': 2.8995979151960567, 'atr_mult': 2.798085198233891, 'sl_atr': 2.5, 'tp_atr': 3.3, 'max_bars_hold': 98}"
466,CAPITULATION,29.65,59.89,114.672,207.611,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.03157779472159788, 'b_upper': 0.9018070501422883, 'b_trigger_l': 0.18389983508849148, 'b_trigger_s': 0.8813166447503218, 'vol_mult': 2.7883475816388335, 'atr_mult': 2.81388239876817, 'sl_atr': 3.8, 'tp_atr': 3.5, 'max_bars_hold': 94}"
467,CAPITULATION,181.93,58.27,95.784,645.401,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.025716606945962405, 'b_upper': 0.9000487336620085, 'b_trigger_l': 0.1795050624801266, 'b_trigger_s': 0.8838130149621276, 'vol_mult': 2.8398948882823296, 'atr_mult': 2.5755994164628446, 'sl_atr': 3.6, 'tp_atr': 3.0, 'max_bars_hold': 97}"
468,CAPITULATION,25.31,62.4,96.096,176.266,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.026266154952794767, 'b_upper': 0.9014928817658735, 'b_trigger_l': 0.18046474541580007, 'b_trigger_s': 0.884950384471089, 'vol_mult': 2.8308076325306217, 'atr_mult': 2.6289320951223947, 'sl_atr': 3.6, 'tp_atr': 3.0, 'max_bars_hold': 95}"
469,CAPITULATION,0.73,47.5,1.93,6.87,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.025147437642440783, 'b_upper': 0.9047526067291681, 'b_trigger_l': 0.1837771943530234, 'b_trigger_s': 0.889879899559921, 'vol_mult': 2.7917575869130693, 'atr_mult': 2.173332486472301, 'sl_atr': 4.1, 'tp_atr': 3.2, 'max_bars_hold': 99}"
470,CAPITULATION,25.97,69.5,0.74,105.6,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02498277042742109, 'b_upper': 0.9016130125835979, 'b_trigger_l': 0.17911738343412076, 'b_trigger_s': 0.886522476009596, 'vol_mult': 2.8633107947919196, 'atr_mult': 2.729696808247472, 'sl_atr': 3.7, 'tp_atr': 3.1, 'max_bars_hold': 93}"
471,CAPITULATION,102.65,60.64,110.976,422.99,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.030931699731465742, 'b_upper': 0.9000815829480439, 'b_trigger_l': 0.18237442897369108, 'b_trigger_s': 0.882445322078255, 'vol_mult': 2.8290405006445942, 'atr_mult': 2.832952938136587, 'sl_atr': 3.6, 'tp_atr': 3.4, 'max_bars_hold': 96}"
473,CAPITULATION,0.72,44.61,0.443,5.064,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02777187569408296, 'b_upper': 0.9037809758135666, 'b_trigger_l': 0.18120639419318854, 'b_trigger_s': 0.8835246029774897, 'vol_mult': 2.8352549602372483, 'atr_mult': 1.917761314352811, 'sl_atr': 3.6, 'tp_atr': 2.9, 'max_bars_hold': 11}"
474,CAPITULATION,6.47,59.45,0.686,24.041,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.03137508419617338, 'b_upper': 0.9002850033902529, 'b_trigger_l': 0.17830082076594647, 'b_trigger_s': 0.8827353221040392, 'vol_mult': 2.876376141292242, 'atr_mult': 2.7752256638310047, 'sl_atr': 3.4, 'tp_atr': 3.2, 'max_bars_hold': 100}"
475,CAPITULATION,1.43,53.87,106.804,114.481,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.028441458077808797, 'b_upper': 0.9003043829334474, 'b_trigger_l': 0.17450893191693342, 'b_trigger_s': 0.8875528739910649, 'vol_mult': 2.8228751340492804, 'atr_mult': 2.586493466886382, 'sl_atr': 3.9, 'tp_atr': 3.3, 'max_bars_hold': 98}"
477,CAPITULATION,58.39,58.81,0.474,179.525,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.03304407790721556, 'b_upper': 0.9050442504051353, 'b_trigger_l': 0.1819806435007719, 'b_trigger_s': 0.8894668485435574, 'vol_mult': 2.8668449706672487, 'atr_mult': 2.836948499799147, 'sl_atr': 3.7, 'tp_atr': 2.9, 'max_bars_hold': 96}"
478,CAPITULATION,0.62,46.74,1.706,6.24,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.021486330335805718, 'b_upper': 0.9076638180572216, 'b_trigger_l': 0.18352829945668644, 'b_trigger_s': 0.8796643808117586, 'vol_mult': 2.7862744148646548, 'atr_mult': 2.2398106304596497, 'sl_atr': 3.7, 'tp_atr': 3.0, 'max_bars_hold': 92}"
479,CAPITULATION,5.47,56.44,0.404,20.458,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.024154054055445764, 'b_upper': 0.9002110973461842, 'b_trigger_l': 0.17705980859534678, 'b_trigger_s': 0.8747502484765216, 'vol_mult': 2.9013769764304085, 'atr_mult': 2.750922382581663, 'sl_atr': 3.3, 'tp_atr': 3.4, 'max_bars_hold': 98}"
480,CAPITULATION,27.1,62.09,103.68,189.189,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01723023715790985, 'b_upper': 0.9033516373978963, 'b_trigger_l': 0.17173587546291358, 'b_trigger_s': 0.8855972593692064, 'vol_mult': 2.827120224061393, 'atr_mult': 2.7897891573121965, 'sl_atr': 3.5, 'tp_atr': 3.2, 'max_bars_hold': 94}"
481,CAPITULATION,2.34,61.61,0.322,11.503,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02307386375998058, 'b_upper': 0.9000077985111484, 'b_trigger_l': 0.1025174292429952, 'b_trigger_s': 0.8696687650055384, 'vol_mult': 2.9559001018969364, 'atr_mult': 2.72437320741872, 'sl_atr': 4.0, 'tp_atr': 2.8, 'max_bars_hold': 97}"
482,CAPITULATION,1.4,54.81,0.226,7.907,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.019983221731852435, 'b_upper': 0.9055982685660025, 'b_trigger_l': 0.17993414786085915, 'b_trigger_s': 0.8986261860299135, 'vol_mult': 2.857881860414013, 'atr_mult': 2.6643041202751405, 'sl_atr': 3.8, 'tp_atr': 3.6, 'max_bars_hold': 99}"
484,CAPITULATION,1.49,50.72,110.616,118.158,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.031010386344607562, 'b_upper': 0.9032247020095552, 'b_trigger_l': 0.17470949292661345, 'b_trigger_s': 0.8822933327140983, 'vol_mult': 2.786169240846486, 'atr_mult': 2.51920207862234, 'sl_atr': 3.6, 'tp_atr': 3.4, 'max_bars_hold': 96}"
485,CAPITULATION,25.28,62.6,-0.082,80.018,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.026330645197595794, 'b_upper': 0.9022091404913806, 'b_trigger_l': 0.18357922333145252, 'b_trigger_s': 0.8734907480916945, 'vol_mult': 2.8886982303400472, 'atr_mult': 2.568035634156928, 'sl_atr': 3.0, 'tp_atr': 3.0, 'max_bars_hold': 92}"
486,CAPITULATION,6.62,59.59,0.582,24.401,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01565407005701878, 'b_upper': 0.905996804048959, 'b_trigger_l': 0.178604167539575, 'b_trigger_s': 0.8904185377428202, 'vol_mult': 2.998191771979931, 'atr_mult': 2.8503375921532315, 'sl_atr': 3.9, 'tp_atr': 3.3, 'max_bars_hold': 100}"
487,CAPITULATION,0.85,50.59,0.664,6.273,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01780481742455522, 'b_upper': 0.903557726026704, 'b_trigger_l': 0.16638220865367342, 'b_trigger_s': 0.8781575092984708, 'vol_mult': 1.3038225861692976, 'atr_mult': 2.6228398874553127, 'sl_atr': 3.5, 'tp_atr': 2.8, 'max_bars_hold': 97}"
488,CAPITULATION,31.06,64.47,118.409,216.036,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.021804434932186482, 'b_upper': 0.9000516407638952, 'b_trigger_l': 0.18430294614595596, 'b_trigger_s': 0.8808869995854329, 'vol_mult': 2.8183526610723946, 'atr_mult': 2.807965192454299, 'sl_atr': 4.2, 'tp_atr': 3.6, 'max_bars_hold': 94}"
489,CAPITULATION,1.37,52.74,0.322,7.706,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.03383400162114174, 'b_upper': 0.9078352461114906, 'b_trigger_l': 0.1696153546592876, 'b_trigger_s': 0.8602281566052147, 'vol_mult': 2.9283758774931794, 'atr_mult': 2.452987176714707, 'sl_atr': 3.3, 'tp_atr': 3.5, 'max_bars_hold': 98}"
490,CAPITULATION,49.54,58.72,0.16,152.652,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.018702589328240683, 'b_upper': 0.9023476850971546, 'b_trigger_l': 0.11534595272581934, 'b_trigger_s': 0.8676946097870173, 'vol_mult': 2.842488350748117, 'atr_mult': 2.7665065373930786, 'sl_atr': 3.4, 'tp_atr': 3.0, 'max_bars_hold': 96}"
491,CAPITULATION,2.21,64.99,103.985,115.114,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01537713946003712, 'b_upper': 0.905132732785735, 'b_trigger_l': 0.17625488532627645, 'b_trigger_s': 0.875413672552814, 'vol_mult': 2.152416365374391, 'atr_mult': 2.697810626573696, 'sl_atr': 3.7, 'tp_atr': 3.2, 'max_bars_hold': 93}"
492,CAPITULATION,8.82,58.03,107.377,137.64,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.012934208637889924, 'b_upper': 0.9330678153342633, 'b_trigger_l': 0.1810295356493185, 'b_trigger_s': 0.8845078387557492, 'vol_mult': 2.7757681045003255, 'atr_mult': 2.8247589800415263, 'sl_atr': 3.0, 'tp_atr': 3.3, 'max_bars_hold': 99}"
493,CAPITULATION,25.25,60.38,-0.031,79.757,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.025476076678222208, 'b_upper': 0.9019189543602097, 'b_trigger_l': 0.17211740367111777, 'b_trigger_s': 0.8870427118984493, 'vol_mult': 2.8793187952692207, 'atr_mult': 2.5556230015248693, 'sl_atr': 3.1, 'tp_atr': 2.8, 'max_bars_hold': 95}"
494,CAPITULATION,1.73,52.8,118.118,126.588,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.03590451836685277, 'b_upper': 0.9001045908852034, 'b_trigger_l': 0.18542783432395038, 'b_trigger_s': 0.8716938672901278, 'vol_mult': 2.808921597260616, 'atr_mult': 2.4895184444698657, 'sl_atr': 3.8, 'tp_atr': 3.6, 'max_bars_hold': 97}"
495,CAPITULATION,25.72,65.42,0.511,82.213,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02032081994996936, 'b_upper': 0.9035739527916375, 'b_trigger_l': 0.1790879355422624, 'b_trigger_s': 0.8950291041806715, 'vol_mult': 2.8491981591042053, 'atr_mult': 2.857158292889577, 'sl_atr': 3.4, 'tp_atr': 3.1, 'max_bars_hold': 95}"
496,CAPITULATION,7.6,56.55,110.541,136.996,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02805418210138139, 'b_upper': 0.9057590123533429, 'b_trigger_l': 0.17576369346511847, 'b_trigger_s': 0.8911148064094568, 'vol_mult': 2.7777852059185526, 'atr_mult': 2.738721212705921, 'sl_atr': 3.6, 'tp_atr': 3.4, 'max_bars_hold': 98}"
498,CAPITULATION,1.64,52.48,0.357,8.525,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01692736666653441, 'b_upper': 0.9022776492566807, 'b_trigger_l': 0.18199198943764852, 'b_trigger_s': 0.8800234738365487, 'vol_mult': 2.912116644324512, 'atr_mult': 2.3626935866747956, 'sl_atr': 4.0, 'tp_atr': 2.5, 'max_bars_hold': 100}"
499,CAPITULATION,109.2,60.31,117.846,449.477,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.04432697720702744, 'b_upper': 0.9040301181620746, 'b_trigger_l': 0.1849518112184136, 'b_trigger_s': 0.8759123604075155, 'vol_mult': 2.8190329278455493, 'atr_mult': 2.7831738386893385, 'sl_atr': 3.6, 'tp_atr': 3.6, 'max_bars_hold': 97}"
